"","mse","rank.mean","rmse","theilsu","rank.rmse","rank.rank.mean","cw.p"
"MT.all",92.5533082273833,87.979797979798,9.62046299443968,1.00998362863004,77,110,0.0443494414255674
"MT.de",95.6289078256113,88.6363636363636,9.77900341679106,1.02662765409363,97,114,0.0679118198577493
"MT.presence",94.295374757355,89.0909090909091,9.71058055717345,1.01944442724917,90,120,0.0520496980997031
"MT.future",94.4994831655529,88.7373737373737,9.72108446447992,1.02054715737997,91,116,0.0263804242671409
"MT.climate",95.0190508262295,88.9292929292929,9.74777158258386,1.0233488471111,96,118,0.0390049121011958
"MT.de.present",112.004226573315,95.0707070707071,10.583204929194,1.11105502127086,127,140,0.0954553756233415
"MT.de.future",82.2911889744003,80.0707070707071,9.07144911105168,0.952346586168264,13,55,0.0546979043395514
"MT.de.climate",91.207394442903,87.6060606060606,9.55025625011722,1.00261312448423,64,106,0.061336894938238
"MT.currency",97.3370811351901,92,9.86595566253924,1.03575614871276,105,136,0.0116630747624149
"MT.taxation",93.3510428343396,86.9494949494949,9.66183434107311,1.01432691053012,81,99,0.766359267976215
"MT.cycle",98.1689629276861,78.6060606060606,9.90802517799012,1.04017272636545,108,36,0.688947494197155
"MT.labor",107.157830277746,97.4646464646465,10.3517066359971,1.08675167055689,123,143,0.225938095532396
"MT.budget",111.601331497236,102.141414141414,10.5641531367752,1.10905490979491,126,153,0.443091904523054
"MT.de.taxation",91.8870687485455,86.020202020202,9.58577429050703,1.0063419096098,71,90,0.458128268221757
"MT.de.cycle",94.188316199564,84.2525252525252,9.70506652216068,1.01886554813557,89,80,0.484091277964794
"MT.de.labor",105.272251768627,98.4444444444444,10.2602266918732,1.07714784525591,122,146,0.161448236006652
"MT.de.budget",112.045407206457,97.9292929292929,10.5851503157233,1.1112592534941,128,144,0.716760025248145
"DMT.all",99.4171233337633,78.8383838383838,9.97081357431595,1.04676443119231,113,38,0.0246789812023142
"DMT.future",89.6953467968421,73.7373737373737,9.47076273574848,0.9942676687467,35,17,0.0391364825457527
"DMT.presence",96.2039765751233,79.8383838383838,9.80836258379161,1.02970986313471,101,52,0.0675405955473409
"DMT.climate",98.232394004138,79.3636363636364,9.91122565599926,1.04050872166993,109,43,0.0372893016179233
"DMT.de",90.8626075993437,81.3232323232323,9.53218797545158,1.00071626550557,53,60,0.146127940918498
"DMT.de.future",88.6402736401134,76.8585858585859,9.41489636905863,0.988402658322524,27,27,0.0165192811238951
"DMT.de.present",91.0576162848771,80.2828282828283,9.54241145019838,1.00178955502687,58,57,0.17514438612794
"DMT.de.climate",90.218241761756,81.6565656565657,9.49832836670516,0.997161587261349,40,61,0.0549996450726918
"DMT.budget",90.3300620562579,82.010101010101,9.50421285832014,0.997779357965043,42,63,0.140334226648082
"DMT.currency",90.3500589721896,82.1313131313131,9.50526480284424,0.997889794099789,43,64,0.216089774633381
"DMT.labor",90.443411663397,79.6262626262626,9.51017411320093,0.998405187495198,45,47,0.0979093590429179
"DMT.cycle",91.6928073530144,78.3939393939394,9.57563613307306,1.0052775769432,67,34,0.00168098884610102
"DMT.taxation",90.3064843484146,80.5151515151515,9.50297239543579,0.99764913063546,41,58,0.100664212826766
"DMT.de.budget",90.3597456840188,79.6161616161616,9.50577433374151,0.99794328610582,44,46,0.177630493213712
"DMT.de.labor",91.0882697338708,82.3434343434343,9.5440174839462,1.00195816102778,60,69,0.32207334691999
"DMT.de.cycle",90.0513480456537,78.8383838383838,9.48953887423692,0.99623884128727,37,38,0.00365526153083395
"DMT.de.taxation",90.1639628619085,79.7777777777778,9.49547064983661,0.996861575998464,39,50,0.116731133261405
